timestamp,corpus,cell,stage,provider,model,input_tokens,output_tokens,cache_write_tokens,cache_read_tokens,cost_usd
2026-07-28T11:28:01+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,941,41,0,0,0.001146
2026-07-28T11:28:02+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1019,18,0,0,0.000164
2026-07-28T11:28:03+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1111,52,0,0,0.001371
2026-07-28T11:28:04+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,866,37,0,0,0.000152
2026-07-28T11:28:06+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,962,137,0,0,0.001647
2026-07-28T11:28:07+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1217,20,0,0,0.000195
2026-07-28T11:28:13+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1289,117,0,0,0.001874
2026-07-28T11:28:14+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,731,20,0,0,0.000122
2026-07-28T11:28:17+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,838,98,0,0,0.001328
2026-07-28T11:28:18+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,947,21,0,0,0.000155
2026-07-28T11:28:19+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1060,106,0,0,0.00159
2026-07-28T11:28:21+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,804,37,0,0,0.000143
2026-07-28T11:28:23+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,909,55,0,0,0.001184
2026-07-28T11:28:24+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1061,26,0,0,0.000175
2026-07-28T11:28:27+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1194,80,0,0,0.001594
2026-07-28T11:28:28+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,919,13,0,0,0.000146
2026-07-28T11:28:29+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1020,93,0,0,0.001485
2026-07-28T11:28:30+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1215,21,0,0,0.000195
2026-07-28T11:28:32+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1403,87,0,0,0.001838
2026-07-28T11:28:33+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,760,20,0,0,0.000126
2026-07-28T11:28:34+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,849,73,0,0,0.001214
2026-07-28T11:28:35+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,885,16,0,0,0.000142
2026-07-28T11:28:37+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,986,73,0,0,0.001351
2026-07-28T11:28:38+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,675,29,0,0,0.000119
2026-07-28T11:28:39+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,719,55,0,0,0.000994
2026-07-28T11:28:40+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,950,26,0,0,0.000158
2026-07-28T11:28:42+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1063,120,0,0,0.001663
2026-07-28T11:28:43+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,941,33,0,0,0.000161
2026-07-28T11:28:44+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1054,56,0,0,0.001334
2026-07-28T11:28:46+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1025,21,0,0,0.000166
2026-07-28T11:28:48+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1140,74,0,0,0.00151
2026-07-28T11:28:49+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1000,36,0,0,0.000172
2026-07-28T11:28:50+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1164,68,0,0,0.001504
2026-07-28T11:28:51+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,850,12,0,0,0.000135
2026-07-28T11:28:52+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1012,94,0,0,0.001482
2026-07-28T11:28:54+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1148,18,0,0,0.000183
2026-07-28T11:28:56+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1304,71,0,0,0.001659
2026-07-28T11:28:59+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,835,27,0,0,0.000141
2026-07-28T11:29:00+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,932,122,0,0,0.001542
2026-07-28T11:29:01+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,791,22,0,0,0.000132
2026-07-28T11:29:02+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,873,49,0,0,0.001118
2026-07-28T11:29:03+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,849,34,0,0,0.000148
2026-07-28T11:29:05+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,972,69,0,0,0.001317
2026-07-28T11:29:06+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,827,28,0,0,0.000141
2026-07-28T11:29:08+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,923,51,0,0,0.001178
2026-07-28T11:29:09+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,880,41,0,0,0.000157
2026-07-28T11:29:11+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,976,75,0,0,0.001351
2026-07-28T11:29:12+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1167,25,0,0,0.00019
2026-07-28T11:29:15+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1256,126,0,0,0.001886
2026-07-28T11:29:16+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,853,21,0,0,0.000141
2026-07-28T11:29:18+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,944,56,0,0,0.001224
2026-07-28T11:29:19+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,952,29,0,0,0.00016
2026-07-28T11:29:21+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1080,79,0,0,0.001475
2026-07-28T11:29:22+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,910,20,0,0,0.000149
2026-07-28T11:29:23+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1048,59,0,0,0.001343
2026-07-28T11:29:24+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,988,27,0,0,0.000164
2026-07-28T11:29:26+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1071,105,0,0,0.001596
2026-07-28T11:29:28+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,924,28,0,0,0.000155
2026-07-28T11:29:30+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1063,159,0,0,0.001858
2026-07-28T11:29:31+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,741,18,0,0,0.000122
2026-07-28T11:29:32+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,848,91,0,0,0.001303
2026-07-28T11:29:33+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1039,24,0,0,0.00017
2026-07-28T11:29:35+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1112,71,0,0,0.001467
2026-07-28T11:29:36+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1259,20,0,0,0.000201
2026-07-28T11:29:37+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1344,49,0,0,0.001589
2026-07-28T11:29:38+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1072,23,0,0,0.000175
2026-07-28T11:29:39+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1195,47,0,0,0.00143
2026-07-28T11:29:40+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,954,14,0,0,0.000151
2026-07-28T11:29:42+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1150,123,0,0,0.001765
2026-07-28T11:29:43+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1015,49,0,0,0.000182
2026-07-28T11:29:45+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1142,65,0,0,0.001467
2026-07-28T11:29:45+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,922,6,0,0,0.000142
2026-07-28T11:29:47+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1016,41,0,0,0.001221
2026-07-28T11:29:48+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,760,28,0,0,0.000131
2026-07-28T11:29:49+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,827,57,0,0,0.001112
2026-07-28T11:29:50+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,657,27,0,0,0.000115
2026-07-28T11:29:53+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,743,143,0,0,0.001458
2026-07-28T11:29:53+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,683,28,0,0,0.000119
2026-07-28T11:29:55+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,777,133,0,0,0.001442
2026-07-28T11:29:57+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1038,37,0,0,0.000178
2026-07-28T11:29:59+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1158,123,0,0,0.001773
2026-07-28T11:29:59+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1028,19,0,0,0.000166
2026-07-28T11:30:01+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1128,40,0,0,0.001328
2026-07-28T11:30:02+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1001,41,0,0,0.000175
2026-07-28T11:30:05+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1087,113,0,0,0.001652
2026-07-28T11:30:06+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,722,16,0,0,0.000118
2026-07-28T11:30:08+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,844,105,0,0,0.001369
2026-07-28T11:30:09+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1127,35,0,0,0.00019
2026-07-28T11:30:11+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1259,92,0,0,0.001719
2026-07-28T11:30:12+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,854,17,0,0,0.000138
2026-07-28T11:30:14+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1009,116,0,0,0.001589
2026-07-28T11:30:15+00:00,hotpotqa,toon_fixed_256,generation,openai,gpt-4o-mini,1008,27,0,0,0.000167
2026-07-28T11:30:17+00:00,hotpotqa,toon_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1083,75,0,0,0.001458
2026-07-28T11:30:18+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,854,5,0,0,0.000879
2026-07-28T11:30:19+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1228,7,0,0,0.001263
2026-07-28T11:30:20+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1048,10,0,0,0.001098
2026-07-28T11:30:21+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,949,5,0,0,0.000974
2026-07-28T11:30:22+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1124,7,0,0,0.001159
2026-07-28T11:30:23+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,989,7,0,0,0.001024
2026-07-28T11:30:24+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1296,5,0,0,0.001321
2026-07-28T11:30:25+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,853,5,0,0,0.000878
2026-07-28T11:30:25+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1064,5,0,0,0.001089
2026-07-28T11:30:26+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,934,5,0,0,0.000959
2026-07-28T11:30:27+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1213,5,0,0,0.001238
2026-07-28T11:30:29+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1021,5,0,0,0.001046
2026-07-28T11:30:30+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1422,5,0,0,0.001447
2026-07-28T11:30:32+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,859,7,0,0,0.000894
2026-07-28T11:30:32+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,987,5,0,0,0.001012
2026-07-28T11:30:33+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,741,5,0,0,0.000766
2026-07-28T11:30:34+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1082,7,0,0,0.001117
2026-07-28T11:30:35+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1076,7,0,0,0.001111
2026-07-28T11:30:36+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1158,5,0,0,0.001183
2026-07-28T11:30:37+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1187,5,0,0,0.001212
2026-07-28T11:30:39+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1019,5,0,0,0.001044
2026-07-28T11:30:40+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1314,5,0,0,0.001339
2026-07-28T11:30:40+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,952,5,0,0,0.000977
2026-07-28T11:30:42+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,885,7,0,0,0.00092
2026-07-28T11:30:43+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,988,7,0,0,0.001023
2026-07-28T11:30:44+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,933,7,0,0,0.000968
2026-07-28T11:30:45+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1001,5,0,0,0.001026
2026-07-28T11:30:46+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1265,7,0,0,0.0013
2026-07-28T11:30:46+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,962,5,0,0,0.000987
2026-07-28T11:30:48+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1102,7,0,0,0.001137
2026-07-28T11:30:49+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1058,5,0,0,0.001083
2026-07-28T11:30:50+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1087,5,0,0,0.001112
2026-07-28T11:30:51+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1091,7,0,0,0.001126
2026-07-28T11:30:52+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,847,5,0,0,0.000872
2026-07-28T11:30:53+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1125,5,0,0,0.00115
2026-07-28T11:30:54+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1350,5,0,0,0.001375
2026-07-28T11:30:55+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1212,7,0,0,0.001247
2026-07-28T11:30:56+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1161,7,0,0,0.001196
2026-07-28T11:30:56+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1174,7,0,0,0.001209
2026-07-28T11:30:57+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1009,5,0,0,0.001034
2026-07-28T11:30:58+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,850,7,0,0,0.000885
2026-07-28T11:30:59+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,763,7,0,0,0.000798
2026-07-28T11:31:00+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,797,7,0,0,0.000832
2026-07-28T11:31:01+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1166,7,0,0,0.001201
2026-07-28T11:31:02+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1144,7,0,0,0.001179
2026-07-28T11:31:03+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1124,7,0,0,0.001159
2026-07-28T11:31:04+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,840,5,0,0,0.000865
2026-07-28T11:31:05+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1277,7,0,0,0.001312
2026-07-28T11:31:06+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1018,7,0,0,0.001053
2026-07-28T11:31:07+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1086,5,0,0,0.001111
2026-07-28T11:31:08+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,861,5,0,0,0.000886
2026-07-28T11:31:09+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1267,5,0,0,0.001292
2026-07-28T11:31:10+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1131,5,0,0,0.001156
2026-07-28T11:31:11+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,967,5,0,0,0.000992
2026-07-28T11:31:14+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1153,5,0,0,0.001178
2026-07-28T11:31:14+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1084,7,0,0,0.001119
2026-07-28T11:31:15+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1389,5,0,0,0.001414
2026-07-28T11:31:16+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,923,5,0,0,0.000948
2026-07-28T11:31:17+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1144,5,0,0,0.001169
2026-07-28T11:31:18+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,947,7,0,0,0.000982
2026-07-28T11:31:19+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1263,5,0,0,0.001288
2026-07-28T11:31:20+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1097,5,0,0,0.001122
2026-07-28T11:31:20+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1480,5,0,0,0.001505
2026-07-28T11:31:21+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,903,7,0,0,0.000938
2026-07-28T11:31:22+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1039,5,0,0,0.001064
2026-07-28T11:31:25+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,762,5,0,0,0.000787
2026-07-28T11:31:27+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1170,7,0,0,0.001205
2026-07-28T11:31:28+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1088,5,0,0,0.001113
2026-07-28T11:31:29+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1205,5,0,0,0.00123
2026-07-28T11:31:30+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1209,5,0,0,0.001234
2026-07-28T11:31:31+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1092,5,0,0,0.001117
2026-07-28T11:31:33+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1361,5,0,0,0.001386
2026-07-28T11:31:35+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1042,7,0,0,0.001077
2026-07-28T11:31:35+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,907,5,0,0,0.000932
2026-07-28T11:31:36+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1014,7,0,0,0.001049
2026-07-28T11:31:38+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,947,7,0,0,0.000982
2026-07-28T11:31:39+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1031,5,0,0,0.001056
2026-07-28T11:31:41+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1363,7,0,0,0.001398
2026-07-28T11:31:45+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,993,5,0,0,0.001018
2026-07-28T11:31:46+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1144,5,0,0,0.001169
2026-07-28T11:31:47+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1092,5,0,0,0.001117
2026-07-28T11:31:48+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1161,7,0,0,0.001196
2026-07-28T11:31:49+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1211,7,0,0,0.001246
2026-07-28T11:31:50+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,910,5,0,0,0.000935
2026-07-28T11:31:51+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1166,5,0,0,0.001191
2026-07-28T11:31:52+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1377,5,0,0,0.001402
2026-07-28T11:31:53+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1228,5,0,0,0.001253
2026-07-28T11:31:55+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1263,7,0,0,0.001298
2026-07-28T11:31:55+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1185,5,0,0,0.00121
2026-07-28T11:31:56+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1039,5,0,0,0.001064
2026-07-28T11:31:58+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,871,7,0,0,0.000906
2026-07-28T11:31:59+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,874,7,0,0,0.000909
2026-07-28T11:31:59+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,893,7,0,0,0.000928
2026-07-28T11:32:01+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1247,7,0,0,0.001282
2026-07-28T11:32:02+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1159,7,0,0,0.001194
2026-07-28T11:32:03+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1191,7,0,0,0.001226
2026-07-28T11:32:04+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,922,5,0,0,0.000947
2026-07-28T11:32:06+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1328,7,0,0,0.001363
2026-07-28T11:32:07+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1108,5,0,0,0.001133
2026-07-28T11:32:08+00:00,hotpotqa,toon_fixed_256,judge,anthropic,claude-haiku-4-5-20251001,1130,5,0,0,0.001155
2026-07-28T11:33:37+00:00,hotpotqa,yaml_fixed_256,generation,openai,gpt-4o-mini,823,29,0,0,0.000141
2026-07-28T11:33:39+00:00,hotpotqa,yaml_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,914,53,0,0,0.001179
2026-07-28T11:33:40+00:00,hotpotqa,yaml_fixed_256,generation,openai,gpt-4o-mini,1104,19,0,0,0.000177
2026-07-28T11:33:42+00:00,hotpotqa,yaml_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1229,61,0,0,0.001534
2026-07-28T11:33:43+00:00,hotpotqa,yaml_fixed_256,generation,openai,gpt-4o-mini,971,29,0,0,0.000163
2026-07-28T11:33:45+00:00,hotpotqa,yaml_fixed_256,generation,anthropic,claude-haiku-4-5-20251001,1089,169,0,0,0.001934
2026-07-28T11:33:46+00:00,hotpotqa,yaml_fixed_256,generation,openai,gpt-4o-mini,899,19,0,0,0.000146
